variant,seed,success,boxes,num_boxes,failure,mission_time_s,path_m,energy_wh,regen_wh,final_soc,terminal_v,max_cell_temp,soc_spread,nmpc_mean_ms,nmpc_p99_ms,nmpc_solves,switches,astar_replans,recoveries,collisions,wedge_escapes,corridor_narrow_s,corridor_class
full,1000,0,0,3,battery,61.6,4.511,38.5591,0.0076,4.98,22.057,25.77,0.03,136.29,157.05,38,3,264,4,0,0,1.11,open
full,1001,0,0,3,battery,61.6,4.597,38.543,0.018,4.99,22.064,25.77,0.03,138.44,176.61,38,2,263,6,0,0,1.55,open
full,1002,0,0,3,battery,61.6,4.669,38.4986,0.0071,5.0,22.066,25.77,0.03,140.78,165.7,38,2,169,3,0,0,0.9,open
full,1003,0,0,3,battery,62.0,4.445,38.6964,0.0166,4.99,22.063,25.77,0.03,146.58,185.52,38,2,123,5,0,0,0.59,open
full,1004,0,0,3,battery,62.0,3.945,38.6979,0.0187,4.99,22.059,25.77,0.03,143.13,175.53,39,3,270,6,0,0,0.46,open
full,1005,0,0,3,battery,61.6,4.604,38.535,0.0175,5.0,22.066,25.77,0.03,143.75,187.63,39,2,277,6,0,0,1.18,open
full,1006,0,0,3,battery,62.0,4.39,38.649,0.0112,4.98,22.059,25.77,0.03,143.69,174.22,38,1,301,5,0,0,0.38,open
full,1007,0,0,3,battery,62.1,3.961,38.74,0.0146,4.99,22.061,25.77,0.029,144.75,185.39,39,3,383,6,0,0,0.39,open
